id,depth,geometry
115.0,1.0,"POLYGON ((591.9238815542511 733.3452377915606, 584.8528137423857 726.2741699796952, 591.9238815542512 719.2031021678297, 598.9949493661167 726.2741699796952, 591.9238815542511 733.3452377915606))"
116.0,1.0,"POLYGON ((598.9949493661167 726.2741699796952, 591.9238815542512 719.2031021678297, 598.9949493661168 712.1320343559644, 606.0660171779822 719.2031021678298, 598.9949493661167 726.2741699796952))"
117.0,1.0,"POLYGON ((606.0660171779822 719.2031021678298, 598.9949493661168 712.1320343559644, 606.0660171779821 705.0609665440988, 613.1370849898476 712.1320343559643, 606.0660171779822 719.2031021678298))"
118.0,1.0,"POLYGON ((613.1370849898476 712.1320343559643, 606.0660171779821 705.0609665440988, 613.1370849898476 697.9898987322333, 620.208152801713 705.0609665440987, 613.1370849898476 712.1320343559643))"
119.0,1.0,"POLYGON ((620.208152801713 705.0609665440987, 613.1370849898476 697.9898987322333, 620.2081528017131 690.9188309203678, 627.2792206135786 697.9898987322333, 620.208152801713 705.0609665440987))"
120.0,1.0,"POLYGON ((627.2792206135786 697.9898987322333, 620.2081528017131 690.9188309203678, 627.2792206135787 683.8477631085025, 634.3502884254441 690.9188309203679, 627.2792206135786 697.9898987322333))"
121.0,1.0,"POLYGON ((634.3502884254441 690.9188309203679, 627.2792206135787 683.8477631085025, 634.350288425444 676.776695296637, 641.4213562373095 683.8477631085024, 634.3502884254441 690.9188309203679))"
122.0,1.0,"POLYGON ((641.4213562373095 683.8477631085024, 634.350288425444 676.776695296637, 641.4213562373095 669.7056274847714, 648.4924240491749 676.7766952966368, 641.4213562373095 683.8477631085024))"
123.0,1.0,"POLYGON ((648.4924240491749 676.7766952966368, 641.4213562373095 669.7056274847714, 648.492424049175 662.6345596729059, 655.5634918610405 669.7056274847714, 648.4924240491749 676.7766952966368))"
124.0,1.0,"POLYGON ((655.5634918610405 669.7056274847714, 648.492424049175 662.6345596729059, 655.5634918610406 655.5634918610406, 662.634559672906 662.634559672906, 655.5634918610405 669.7056274847714))"
125.0,1.0,"POLYGON ((662.634559672906 662.634559672906, 655.5634918610406 655.5634918610406, 662.6345596729059 648.492424049175, 669.7056274847714 655.5634918610405, 662.634559672906 662.634559672906))"
126.0,1.0,"POLYGON ((669.7056274847714 655.5634918610405, 662.6345596729059 648.492424049175, 669.7056274847714 641.4213562373095, 676.7766952966368 648.4924240491749, 669.7056274847714 655.5634918610405))"
127.0,1.0,"POLYGON ((676.7766952966368 648.4924240491749, 669.7056274847714 641.4213562373095, 676.776695296637 634.350288425444, 683.8477631085024 641.4213562373095, 676.7766952966368 648.4924240491749))"
