id,depth,geometry
583.0,1.0,"POLYGON ((662.6345596729059 535.3553390593274, 655.5634918610405 528.2842712474619, 648.492424049175 535.3553390593274, 655.5634918610406 542.426406871193, 662.6345596729059 535.3553390593274))"
534.0,1.0,"POLYGON ((669.7056274847714 528.2842712474619, 662.6345596729059 535.3553390593274, 669.7056274847714 542.4264068711929, 675 537.1320343559642, 675 533.5786437626905, 669.7056274847714 528.2842712474619))"
484.0,1.0,"POLYGON ((669.7056274847714 542.4264068711929, 675 547.7207793864213, 675 537.1320343559642, 669.7056274847714 542.4264068711929))"
533.0,0.9912211444496767,"POLYGON ((669.7056274847714 542.4264068711929, 662.6345596729059 535.3553390593274, 655.5634918610406 542.426406871193, 662.634559672906 549.4974746830584, 669.7056274847714 542.4264068711929))"
942.0,1.0,"POLYGON ((669.7056274847714 415.14718625761424, 662.6345596729059 422.21825406947977, 669.7056274847714 429.28932188134524, 675 423.9949493661166, 675 420.4415587728429, 669.7056274847714 415.14718625761424))"
991.0,1.0,"POLYGON ((662.6345596729059 422.21825406947977, 655.5634918610405 415.1471862576143, 648.492424049175 422.2182540694798, 655.5634918610406 429.2893218813453, 662.6345596729059 422.21825406947977))"
941.0,1.0,"POLYGON ((669.7056274847714 429.28932188134524, 662.6345596729059 422.21825406947977, 655.5634918610406 429.2893218813453, 662.634559672906 436.3603896932108, 669.7056274847714 429.28932188134524))"
892.0,1.0,"POLYGON ((669.7056274847714 429.28932188134524, 675 434.5836943965738, 675 423.9949493661166, 669.7056274847714 429.28932188134524))"
940.0,1.0,"POLYGON ((662.634559672906 436.3603896932108, 655.5634918610406 429.2893218813453, 648.492424049175 436.3603896932107, 655.5634918610405 443.4314575050762, 662.634559672906 436.3603896932108))"
891.0,1.0,"POLYGON ((669.7056274847714 429.28932188134524, 662.634559672906 436.3603896932108, 669.7056274847714 443.43145750507625, 675 438.13708498984766, 675 434.5836943965738, 669.7056274847714 429.28932188134524))"
841.0,1.0,"POLYGON ((669.7056274847714 443.43145750507625, 675 448.7258300203048, 675 438.13708498984766, 669.7056274847714 443.43145750507625))"
890.0,1.0,"POLYGON ((669.7056274847714 443.43145750507625, 662.634559672906 436.3603896932108, 655.5634918610405 443.4314575050762, 662.6345596729059 450.50252531694167, 669.7056274847714 443.43145750507625))"
840.0,1.0,"POLYGON ((669.7056274847714 443.43145750507625, 662.6345596729059 450.50252531694167, 669.7056274847714 457.57359312880715, 675 452.2792206135786, 675 448.7258300203048, 669.7056274847714 443.43145750507625))"
