id,depth,geometry
49.0,1.0,"POLYGON ((740.0000004363324 749.9999995811211, 740.000000418879 739.9999995811211, 750.000000418879 739.9999995636678, 750.0000004363324 749.9999995636678, 740.0000004363324 749.9999995811211))"
50.0,1.0,"POLYGON ((250.000000418879 740.0000004363324, 250.00000040142572 730.0000004363324, 260.0000004014257 730.000000418879, 260.000000418879 740.000000418879, 250.000000418879 740.0000004363324))"
51.0,1.0,"POLYGON ((260.000000418879 740.000000418879, 260.0000004014257 730.000000418879, 270.0000004014257 730.0000004014257, 270.000000418879 740.0000004014257, 260.000000418879 740.000000418879))"
52.0,1.0,"POLYGON ((270.000000418879 740.0000004014257, 270.0000004014257 730.0000004014257, 280.0000004014257 730.0000003839725, 280.000000418879 740.0000003839725, 270.000000418879 740.0000004014257))"
53.0,1.0,"POLYGON ((280.000000418879 740.0000003839725, 280.0000004014257 730.0000003839725, 290.0000004014257 730.0000003665192, 290.000000418879 740.0000003665192, 280.000000418879 740.0000003839725))"
54.0,1.0,"POLYGON ((290.000000418879 740.0000003665192, 290.0000004014257 730.0000003665192, 300.0000004014257 730.0000003490659, 300.000000418879 740.0000003490659, 290.000000418879 740.0000003665192))"
55.0,1.0,"POLYGON ((300.000000418879 740.0000003490659, 300.0000004014257 730.0000003490659, 310.0000004014257 730.0000003316126, 310.000000418879 740.0000003316126, 300.000000418879 740.0000003490659))"
56.0,1.0,"POLYGON ((310.000000418879 740.0000003316126, 310.0000004014257 730.0000003316126, 320.0000004014257 730.0000003141594, 320.000000418879 740.0000003141594, 310.000000418879 740.0000003316126))"
57.0,1.0,"POLYGON ((320.000000418879 740.0000003141594, 320.0000004014257 730.0000003141594, 330.0000004014257 730.000000296706, 330.000000418879 740.000000296706, 320.000000418879 740.0000003141594))"
58.0,1.0,"POLYGON ((330.000000418879 740.000000296706, 330.0000004014257 730.000000296706, 340.0000004014257 730.0000002792527, 340.000000418879 740.0000002792527, 330.000000418879 740.000000296706))"
59.0,1.0,"POLYGON ((340.000000418879 740.0000002792527, 340.0000004014257 730.0000002792527, 350.0000004014257 730.0000002617994, 350.000000418879 740.0000002617994, 340.000000418879 740.0000002792527))"
60.0,1.0,"POLYGON ((350.000000418879 740.0000002617994, 350.0000004014257 730.0000002617994, 360.0000004014257 730.0000002443461, 360.000000418879 740.0000002443461, 350.000000418879 740.0000002617994))"
61.0,1.0,"POLYGON ((360.000000418879 740.0000002443461, 360.0000004014257 730.0000002443461, 370.0000004014257 730.0000002268929, 370.000000418879 740.0000002268929, 360.000000418879 740.0000002443461))"
62.0,1.0,"POLYGON ((370.000000418879 740.0000002268929, 370.0000004014257 730.0000002268929, 380.0000004014257 730.0000002094396, 380.000000418879 740.0000002094396, 370.000000418879 740.0000002268929))"
63.0,1.0,"POLYGON ((380.000000418879 740.0000002094396, 380.0000004014257 730.0000002094396, 390.0000004014257 730.0000001919863, 390.000000418879 740.0000001919863, 380.000000418879 740.0000002094396))"
64.0,1.0,"POLYGON ((390.000000418879 740.0000001919863, 390.0000004014257 730.0000001919863, 400.0000004014257 730.0000001745329, 400.000000418879 740.0000001745329, 390.000000418879 740.0000001919863))"
65.0,1.0,"POLYGON ((400.000000418879 740.0000001745329, 400.0000004014257 730.0000001745329, 410.0000004014257 730.0000001570796, 410.000000418879 740.0000001570796, 400.000000418879 740.0000001745329))"
66.0,1.0,"POLYGON ((410.000000418879 740.0000001570796, 410.0000004014257 730.0000001570796, 420.0000004014257 730.0000001396264, 420.000000418879 740.0000001396264, 410.000000418879 740.0000001570796))"
67.0,1.0,"POLYGON ((420.000000418879 740.0000001396264, 420.0000004014257 730.0000001396264, 430.0000004014257 730.0000001221731, 430.000000418879 740.0000001221731, 420.000000418879 740.0000001396264))"
68.0,1.0,"POLYGON ((430.000000418879 740.0000001221731, 430.0000004014257 730.0000001221731, 440.0000004014257 730.0000001047198, 440.000000418879 740.0000001047198, 430.000000418879 740.0000001221731))"
69.0,1.0,"POLYGON ((440.000000418879 740.0000001047198, 440.0000004014257 730.0000001047198, 450.0000004014257 730.0000000872665, 450.000000418879 740.0000000872665, 440.000000418879 740.0000001047198))"
70.0,1.0,"POLYGON ((450.000000418879 740.0000000872665, 450.0000004014257 730.0000000872665, 460.0000004014257 730.0000000698133, 460.000000418879 740.0000000698133, 450.000000418879 740.0000000872665))"
71.0,1.0,"POLYGON ((460.000000418879 740.0000000698133, 460.0000004014257 730.0000000698133, 470.0000004014257 730.00000005236, 470.000000418879 740.00000005236, 460.000000418879 740.0000000698133))"
72.0,1.0,"POLYGON ((470.000000418879 740.00000005236, 470.0000004014257 730.00000005236, 480.0000004014257 730.0000000349066, 480.000000418879 740.0000000349066, 470.000000418879 740.00000005236))"
73.0,1.0,"POLYGON ((480.000000418879 740.0000000349066, 480.0000004014257 730.0000000349066, 490.0000004014257 730.0000000174533, 490.000000418879 740.0000000174533, 480.000000418879 740.0000000349066))"
74.0,1.0,"POLYGON ((490.000000418879 740.0000000174533, 490.0000004014257 730.0000000174533, 500.0000004014257 730, 500.000000418879 740, 490.000000418879 740.0000000174533))"
75.0,1.0,"POLYGON ((500.000000418879 740, 500.0000004014257 730, 510.0000004014257 729.9999999825468, 510.000000418879 739.9999999825468, 500.000000418879 740))"
76.0,1.0,"POLYGON ((510.000000418879 739.9999999825468, 510.0000004014257 729.9999999825468, 520.0000004014257 729.9999999650935, 520.000000418879 739.9999999650935, 510.000000418879 739.9999999825468))"
77.0,1.0,"POLYGON ((520.000000418879 739.9999999650935, 520.0000004014257 729.9999999650935, 530.0000004014257 729.9999999476402, 530.000000418879 739.9999999476402, 520.000000418879 739.9999999650935))"
78.0,1.0,"POLYGON ((530.000000418879 739.9999999476402, 530.0000004014257 729.9999999476402, 540.0000004014257 729.9999999301868, 540.000000418879 739.9999999301868, 530.000000418879 739.9999999476402))"
79.0,1.0,"POLYGON ((540.000000418879 739.9999999301868, 540.0000004014257 729.9999999301868, 550.0000004014257 729.9999999127335, 550.000000418879 739.9999999127335, 540.000000418879 739.9999999301868))"
80.0,1.0,"POLYGON ((550.000000418879 739.9999999127335, 550.0000004014257 729.9999999127335, 560.0000004014257 729.9999998952803, 560.000000418879 739.9999998952803, 550.000000418879 739.9999999127335))"
