,Peaks,q1,,,,,,,
5-year,180.31,,,,,,,,
10-year,211.75,,,,,,,,
20-year,241.91,,,,,,,,
50-year,280.95,,,,,,,,
Jan-05,,4.687,,,,,,,
1000-year,406.88,,,,,,,,
,,,,,,,,,
,,,,Jan-05,5-year,10-year,20-year,50-year,1000-year
,,,max check,381.167,180.31,211.75,241.91,280.95,406.88
,,,max,381.167,180.31,211.75,241.91,280.95,406.88
,,,q1,4.687,,,,,
,,DateTime,,,,,,,
,,1/05/2005 21:20,,69.184,34.77400763,40.16017868,45.32706542,52.01523712,73.58904505
,,1/05/2005 21:25,,69.452,34.89902612,40.30757797,45.49593433,52.21189693,73.87534904
,,1/05/2005 21:30,,69.318,34.83651687,40.23387833,45.41149988,52.11356702,73.73219704
,,1/05/2005 21:35,,72.278,36.21731819,41.86187047,47.27661908,54.28563056,76.89436045
,,1/05/2005 21:40,,75.684,37.80617268,43.73516142,49.42276639,56.78497124,80.53298497
,,1/05/2005 21:45,,78.858,39.2868022,45.48085299,51.42272868,59.1140691,83.92376425
,,1/05/2005 21:50,,82.211,40.85093288,47.32499408,53.53548027,61.57451809,87.50576894
,,1/05/2005 21:55,,82.915,41.17933968,47.71219221,53.97907619,62.09111699,88.25785105
,,1/05/2005 22:00,,87.748,43.43387102,50.37032937,57.02438739,65.63759776,93.42093745
,,1/05/2005 22:05,,90.921,44.91403406,52.11547095,59.02371957,67.96596181,96.81064843
,,1/05/2005 22:10,,94.862,46.75245905,54.28301048,61.50697457,70.85788829,101.0208126
,,1/05/2005 22:15,,99.005,48.68511441,56.56164947,64.11751135,73.89804344,105.4467731
,,1/05/2005 22:20,,104.113,51.06792966,59.37103591,67.3361022,77.64632065,110.9036416
,,1/05/2005 22:25,,109.15,53.41762433,62.14137253,70.5099554,81.34249769,116.2846609
,,1/05/2005 22:30,,116.619,56.90181523,66.24930269,75.21623086,86.82328909,124.263782
,,1/05/2005 22:35,,119.761,58.36751716,67.97739434,77.1960297,89.12890518,127.6203757
,,1/05/2005 22:40,,128.505,62.44647889,72.78657112,82.70569266,95.54529827,136.9615773
,,1/05/2005 22:45,,129.338,62.83506251,73.2447189,83.2305725,96.15655805,137.8514699
,,1/05/2005 22:50,,135.167,65.55421483,76.45065342,86.9034711,100.4339088,144.0785816
,,1/05/2005 22:55,,143.634,69.50395968,81.10748093,92.23859419,106.6470379,153.1238646
,,1/05/2005 23:00,,147.52,71.3167279,83.24477061,94.68719326,109.4986051,157.2752723
,,1/05/2005 23:05,,154.876,74.74820577,87.29055107,99.32226654,114.8964765,165.1336757
,,1/05/2005 23:10,,155.292,74.94226433,87.51934997,99.5843914,115.2017395,165.5780879
,,1/05/2005 23:15,,163.62,78.8271675,92.09972784,104.8319295,121.3128696,174.4748774
,,1/05/2005 23:20,,169.461,81.55191766,95.31226233,108.5123894,125.599026,180.7148086
,,1/05/2005 23:25,,178.256,85.65467023,100.149489,114.0541879,132.0528432,190.1104935
,,1/05/2005 23:30,,180.905,86.89039411,101.6064319,115.7233435,133.9966933,192.940416
,,1/05/2005 23:35,,192.282,92.19761593,107.8637517,122.8920804,142.3451956,205.0944475
,,1/05/2005 23:40,,203.85,97.59393675,114.226121,130.1811679,150.8338547,217.452524
,,1/05/2005 23:45,,215.455,103.0075176,120.6088402,137.4935694,159.3496646,229.8501275
,,1/05/2005 23:50,,223.599,106.8065872,125.0880185,142.6251677,165.3257746,238.55035
,,1/05/2005 23:55,,246.017,117.2642912,137.417859,156.7509253,181.7762206,262.4994646
,,1/06/2005 0:00,,255.792,121.824201,142.794083,162.9102294,188.949167,272.942082
,,1/06/2005 0:05,,265.674,126.4340248,148.2291568,169.1369551,196.2006304,283.4990073
,,1/06/2005 0:10,,276.014,131.2574997,153.9161293,175.6522702,203.7881767,294.5452132
,,1/06/2005 0:15,,286.104,135.9643528,159.4656025,182.0100583,211.1922717,305.3243446
,,1/06/2005 0:20,,303.386,144.02618,168.9706566,192.899582,223.873894,323.7866784
,,1/06/2005 0:25,,311.476,147.8000593,173.4201351,197.9971544,229.8103784,332.4292128
,,1/06/2005 0:30,,317.423,150.574257,176.6909693,201.7444058,234.1743182,338.7823837
,,1/06/2005 0:35,,334.358,158.4742132,186.0051743,212.4152821,246.6013101,356.8740179
,,1/06/2005 0:40,,347.705,164.7004143,193.3459889,220.8253314,256.3954088,371.1325973
,,1/06/2005 0:45,,339.954,161.0846741,189.0829595,215.9413655,250.7076843,362.852216
,,1/06/2005 0:50,,346.672,164.2185333,192.7778416,220.17443,255.6373879,370.029045
,,1/06/2005 0:55,,343.858,162.9058391,191.2301491,218.4013066,253.57246,367.0228532
,,1/06/2005 1:00,,358.284,169.6353795,199.1644108,227.4912423,264.1583345,382.4341266
,,1/06/2005 1:05,,346.403,164.0930483,192.6298923,220.004931,255.4399943,369.7416727
,,1/06/2005 1:10,,345.633,163.7338534,192.2063944,219.519748,254.8749643,368.9190829
,,1/06/2005 1:15,,371.297,175.705774,206.3215262,235.6908356,273.7073422,396.3358943
,,1/06/2005 1:20,,378.505,179.0682118,210.2859071,240.2326529,278.9966104,404.0361895
,,1/06/2005 1:25,,380.787,180.132735,211.541001,241.670559,280.671154,406.4740466
,,1/06/2005 1:30,,379.666,179.6098031,210.924454,240.9642081,279.8485583,405.276484
,,1/06/2005 1:35,,381.097,180.2773459,211.7115002,241.8658925,280.8986336,406.8052191
,,1/06/2005 1:40,,381.167,180.31,211.75,241.91,280.95,406.88
,,1/06/2005 1:45,,374.781,177.3310145,208.237717,237.8861313,276.2639197,400.0578461
,,1/06/2005 1:50,,370.952,175.544836,206.1317771,235.4734484,273.4541794,395.9673313
,,1/06/2005 1:55,,369.838,175.0251696,205.5190801,234.7715083,272.6367203,394.7772469
,,1/06/2005 2:00,,346.954,164.3500826,192.9329409,220.3521204,255.844321,370.3303052
,,1/06/2005 2:05,,349.919,165.7332164,194.563683,222.2203902,258.0200536,373.4978101
,,1/06/2005 2:10,,344.07,163.0047343,191.3467485,218.5348894,253.7280267,367.2493324
,,1/06/2005 2:15,,352.625,166.99553,196.0519758,223.925462,260.0057306,376.3886257
,,1/06/2005 2:20,,333.123,157.8981019,185.3259276,211.6370989,245.6950606,355.5546693
,,1/06/2005 2:25,,326.347,154.7371864,181.5991456,207.3674882,240.7227963,348.315879
,,1/06/2005 2:30,,315.62,149.7331811,175.6993241,200.6083213,232.8512674,336.8562416
,,1/06/2005 2:35,,305.962,145.2278503,170.3874498,194.5227398,225.7641763,326.5386152
,,1/06/2005 2:40,,308.2,146.2718481,171.6183438,195.9329212,227.4064324,328.9294671
,,1/06/2005 2:45,,298.597,141.7921741,166.3367193,189.8819956,220.3597006,318.6705971
,,1/06/2005 2:50,,292.483,138.940073,162.9740356,186.0295162,215.8732153,312.1390204
,,1/06/2005 2:55,,285.261,135.5711043,159.0019547,181.4788774,210.5736738,304.423769
,,1/06/2005 3:00,,275.012,130.7900798,153.365032,175.0209021,203.0529038,293.4747782
,,1/06/2005 3:05,,265.177,126.2021808,147.9558081,168.8237915,195.8359292,282.9680629
,,1/06/2005 3:10,,263.505,125.4222147,147.0362125,167.7702512,194.6090068,281.1818679
,,1/06/2005 3:15,,251.876,119.9974381,140.6402934,160.4427271,186.0755856,268.7586253
,,1/06/2005 3:20,,249.44,118.861076,139.3004999,158.9077844,184.288036,266.1562502
,,1/06/2005 3:25,,235.945,112.5658348,131.8782857,150.4044791,174.3853342,251.7395627
,,1/06/2005 3:30,,240.48,114.6813531,134.3725237,153.2620182,177.713141,256.5842961
,,1/06/2005 3:35,,247.888,118.1370882,138.446904,157.9298571,183.1491703,264.498251
,,1/06/2005 3:40,,238.52,113.7670387,133.2945289,152.0270068,176.2748827,254.4904312
,,1/06/2005 3:45,,231.275,110.3873409,129.3097981,147.4618755,170.9584637,246.7506089
,,1/06/2005 3:50,,228.127,108.91884,127.5784065,145.478296,168.6484448,243.3876054
,,1/06/2005 3:55,,221.738,105.938455,124.0644735,141.452537,163.960163,236.5622466
,,1/06/2005 4:00,,208.504,99.76496693,116.7858086,133.1136898,154.2489844,222.4243849
,,1/06/2005 4:05,,202.854,97.12931577,113.6783236,129.5535805,150.1029847,216.3884987
,,1/06/2005 4:10,,202.227,96.83682846,113.3334753,129.1585029,149.6428888,215.7186756
,,1/06/2005 4:15,,200.541,96.0503315,112.4061798,128.0961411,148.4056932,213.9175244
,,1/06/2005 4:20,,198.556,95.12435494,111.314435,126.845377,146.9490897,211.796952
,,1/06/2005 4:25,,189.728,91.00620831,106.4590585,121.282785,140.471057,202.3660133
,,1/06/2005 4:30,,193.794,92.90294417,108.6953477,123.8448035,143.4547092,206.7097148
,,1/06/2005 4:35,,188.628,90.49307268,105.8540614,120.5896664,139.6638712,201.190885
,,1/06/2005 4:40,,185.296,88.93873823,104.0214703,118.4901471,137.2188321,197.6313145
,,1/06/2005 4:45,,185.724,89.13839463,104.2568691,118.7598332,137.5329008,198.0885463
,,1/06/2005 4:50,,185.552,89.05815888,104.1622696,118.6514547,137.4066863,197.9047989
,,1/06/2005 4:55,,178.35,85.69852,100.2011887,114.113418,132.1218209,190.2109135
,,1/06/2005 5:00,,176.394,84.78607156,99.12539391,112.8809271,130.6864978,188.1213217
,,1/06/2005 5:05,,167.954,80.84892186,94.48341633,107.5628169,124.4931815,179.1048828
,,1/06/2005 5:10,,161.489,77.83308385,90.92768351,103.4891697,119.7491306,172.1983334
,,1/06/2005 5:15,,164.672,79.31791175,92.67832505,105.494803,122.0848327,175.5987273
,,1/06/2005 5:20,,160.438,77.34280608,90.3496363,102.8269264,118.9779013,171.0755517
,,1/06/2005 5:25,,156.518,75.51417731,88.19364671,100.3569036,116.1013847,166.8878218
,,1/06/2005 5:30,,151.898,73.35900768,85.65265898,97.44580539,112.7112045,161.9522829
,,1/06/2005 5:35,,153.771,74.23273771,86.68280401,98.62599738,114.0856217,163.9532059
,,1/06/2005 5:40,,152.042,73.4261818,85.7318586,97.53654092,112.8168724,162.1061179
,,1/06/2005 5:45,,150.46,72.68819948,84.8617628,96.53971031,111.6559925,160.4160698
,,1/06/2005 5:50,,148.738,71.88490898,83.91466737,95.45466461,110.3923799,158.5764598
,,1/06/2005 5:55,,146.449,70.81712039,82.65572345,94.01234776,108.7126997,156.1311247
,,1/06/2005 6:00,,140.473,68.02939449,79.36893933,90.24682331,104.3274795,149.7469732
,,1/06/2005 6:05,,144.024,69.68588959,81.3219799,92.48433625,106.9332219,153.540501
,,1/06/2005 6:10,,144.309,69.81883836,81.47872914,92.66391698,107.1423564,153.844966
,,1/06/2005 6:15,,141.324,68.42637487,79.83698707,90.78304508,104.9519478,150.6560951
,,1/06/2005 6:20,,138.916,67.30307434,78.51259346,89.2657454,103.1849447,148.0836325
,,1/06/2005 6:25,,136.094,65.98664822,76.96050096,87.48758107,101.1141463,145.0688943
,,1/06/2005 6:30,,132.162,64.1524216,74.7979114,85.00999704,98.22882407,140.8683448
,,1/06/2005 6:35,,130.204,63.23904019,73.7210166,83.77624589,96.79203339,138.7766164
,,1/06/2005 6:40,,126.566,61.54196073,71.72012627,81.48391356,94.1224499,134.8901466
,,1/06/2005 6:45,,126.277,61.40714601,71.56117703,81.30181239,93.91038018,134.5814084
,,1/06/2005 6:50,,119.255,58.13147478,67.69909569,76.87719513,88.75759972,127.0798167
,,1/06/2005 6:55,,118.404,57.7344944,67.23104795,76.34097336,88.13313146,126.1706947
,,1/06/2005 7:00,,116.425,56.81131676,66.1426032,75.09398994,86.68093087,124.0565321
,,1/06/2005 7:05,,115.721,56.48290996,65.75540507,74.65039402,86.16433198,123.30445
,,1/06/2005 7:10,,115.017,56.15450316,65.36820694,74.2067981,85.64773308,122.5523679
,,1/06/2005 7:15,,111.799,54.65334822,63.59831549,72.17911107,83.28634779,119.1145834
,,1/06/2005 7:20,,110.687,54.13461475,62.98671844,71.47843115,82.47035635,117.9266356
,,1/06/2005 7:25,,106.817,52.32931032,60.85822872,69.03991381,79.63053004,113.7923206
,,1/06/2005 7:30,,107.781,52.77900372,61.38842616,69.64733777,80.3379183,114.8221603
,,1/06/2005 7:35,,104.897,51.43365541,59.80223382,67.83010675,78.22162396,111.7411876
,,1/06/2005 7:40,,105.308,51.62538154,60.02828273,68.08908107,78.52321792,112.1802582
,,1/06/2005 7:45,,103.669,50.86080946,59.12683709,67.05633432,77.32051112,110.4293171
,,1/06/2005 7:50,,102.037,50.09950279,58.22924142,66.02799833,76.12294095,108.685854
,,1/06/2005 7:55,,101.359,49.78322465,57.85634322,65.60078521,75.62542099,107.9615476
,,1/06/2005 8:00,,100.953,49.59383096,57.6330443,65.34496143,75.32749606,107.5278185
,,1/06/2005 8:05,,96.918,47.71155619,55.41380502,62.80247629,72.36659189,103.2172342
,,1/06/2005 8:10,,96.65,47.58653769,55.26640573,62.63360739,72.16993208,102.9309302
,,1/06/2005 8:15,,93.723,46.22113044,53.6565635,60.78928174,70.02208412,99.80402069
,,1/06/2005 8:20,,93.855,46.28270671,53.72916315,60.87245597,70.11894641,99.94503608
,,1/06/2005 8:25,,90.557,44.74423281,51.91527191,58.79436031,67.6988567,96.4217878
,,1/06/2005 8:30,,95.716,47.15083889,54.75270821,62.04508666,71.48455798,101.9331395
,,1/06/2005 8:35,,90.295,44.62201324,51.77117261,58.62927206,67.50659972,96.1418936
,,1/06/2005 8:40,,88.855,43.95027206,50.97917643,57.72191677,66.44992017,94.60354384
,,1/06/2005 8:45,,88.855,43.95027206,50.97917643,57.72191677,66.44992017,94.60354384
,,1/06/2005 8:50,,88.594,43.82851897,50.83562713,57.55745862,66.258397,94.32471794
,,1/06/2005 8:55,,86.771,42.97811329,49.83298197,56.40877203,64.92067003,92.37720987
,,1/06/2005 9:00,,84.701,42.01248534,48.69448747,55.10444879,63.40169316,90.16583208
,,1/06/2005 9:05,,86.253,42.73647306,49.54808335,56.08237616,64.54055891,91.82383127
,,1/06/2005 9:10,,83.928,41.65189095,48.26933952,54.61737543,62.83446171,89.34003738
,,1/06/2005 9:15,,83.928,41.65189095,48.26933952,54.61737543,62.83446171,89.34003738
,,1/06/2005 9:20,,82.26,40.87379074,47.35194395,53.56635555,61.61047455,87.55811557
,,1/06/2005 9:25,,82.004,40.75437009,47.21114463,53.40504795,61.42262041,87.28463117
,,1/06/2005 9:30,,81.11,40.33733077,46.71944701,52.84173154,60.76659852,86.32957235
,,1/06/2005 9:35,,81.11,40.33733077,46.71944701,52.84173154,60.76659852,86.32957235
,,1/06/2005 9:40,,82.004,40.75437009,47.21114463,53.40504795,61.42262041,87.28463117
,,1/06/2005 9:45,,79.837,39.74349291,46.01930039,52.03960426,59.83246443,84.96962843
,,1/06/2005 9:50,,78.316,39.03396629,45.18275443,51.08121023,58.71634665,83.34474649
,,1/06/2005 9:55,,76.3,38.09352863,44.07395978,49.81091282,57.23699527,81.19105681
,,1/06/2005 10:00,,75.172,37.56733137,43.45356278,49.10015118,56.40926295,79.98601616
,,1/06/2005 10:05,,76.426,38.15230598,44.14325945,49.89030641,57.32945473,81.32566242
,,1/06/2005 10:10,,77.306,38.56281448,44.62725711,50.44480131,57.97520335,82.26576505
,,1/06/2005 10:15,,76.551,38.21061685,44.21200912,49.96906989,57.42118039,81.45919972
,,1/06/2005 10:20,,77.18,38.50403713,44.55795745,50.36540772,57.88274389,82.13115945
,,1/06/2005 10:25,,75.422,37.68395311,43.59106211,49.25767814,56.59271426,80.25309078
,,1/06/2005 10:30,,73.3,36.69406784,42.42396775,47.9205893,55.03557952,77.98616147
,,1/06/2005 10:35,,71.688,35.9420909,41.53737203,46.90485546,53.85268546,76.26406437
,,1/06/2005 10:40,,73.176,36.63622346,42.35576808,47.84245593,54.94458767,77.85369246
,,1/06/2005 10:45,,71.812,35.99993528,41.6055717,46.98298883,53.94367731,76.39653337
,,1/06/2005 10:50,,71.688,35.9420909,41.53737203,46.90485546,53.85268546,76.26406437
,,1/06/2005 10:55,,71.935,36.05731317,41.67322138,47.0604921,54.03393536,76.52793408
,,1/06/2005 11:00,,70.453,35.36597954,40.85812531,46.12667227,52.94643598,74.94471578
,,1/06/2005 11:05,,69.715,35.02171219,40.45222727,45.66165269,52.40488771,74.15631153
,,1/06/2005 11:10,,67.755,34.1073978,39.37423248,44.42664132,50.96662942,72.06244657
,,1/06/2005 11:15,,67.633,34.0504864,39.3071328,44.34976816,50.87710518,71.93211416
,,1/06/2005 11:20,,69.224,34.7926671,40.18217858,45.35226974,52.04458933,73.63177699
,,1/06/2005 11:25,,67.633,34.0504864,39.3071328,44.34976816,50.87710518,71.93211416
,,1/06/2005 11:30,,65.324,32.97336807,38.03718894,42.89484916,49.18274886,69.46541304
,,1/06/2005 11:35,,66.659,33.59612812,38.77143539,43.73604313,50.16237887,70.89159147
,,1/06/2005 11:40,,65.93,33.25605915,38.37048733,43.27669451,49.62743484,70.1128019
,,1/06/2005 11:45,,66.052,33.31297056,38.437587,43.35356767,49.71695908,70.24313431
,,1/06/2005 11:50,,65.567,33.08672439,38.17083829,43.04796536,49.36106354,69.72500956
,,1/06/2005 11:55,,65.324,32.97336807,38.03718894,42.89484916,49.18274886,69.46541304
,,1/06/2005 12:00,,66.173,33.36941547,38.50413668,43.42981072,49.80574952,70.37239842
,,1/06/2005 12:05,,65.93,33.25605915,38.37048733,43.27669451,49.62743484,70.1128019
,,1/06/2005 12:10,,65.203,32.91692315,37.97063926,42.81860611,49.09395843,69.33614893
,,1/06/2005 12:15,,64.117,32.41031834,37.37334214,42.13430899,48.29704593,68.17597681
,,1/06/2005 12:20,,63.514,32.12902672,37.04169374,41.75435397,47.85456136,67.53179285
,,1/06/2005 12:25,,67.146,33.82330726,39.0392841,44.04290564,50.51974202,71.41185281
,,1/06/2005 12:30,,62.195,31.51373046,36.31624725,40.92324172,46.88667224,66.12270719
,,1/06/2005 12:35,,65.445,33.02981299,38.10373862,42.97109221,49.2715393,69.59467715
,,1/06/2005 12:40,,61.955,31.4017736,36.18424789,40.77201584,46.71055898,65.86631557
,,1/06/2005 12:45,,63.876,32.29789499,37.24079278,41.982453,48.12019886,67.91851689
,,1/06/2005 12:50,,63.514,32.12902672,37.04169374,41.75435397,47.85456136,67.53179285
,,1/06/2005 12:55,,64.237,32.46629678,37.43934182,42.20992193,48.38510256,68.30417263
,,1/06/2005 13:00,,62.674,31.7371777,36.57969598,41.22506338,47.23816495,66.63442215
,,1/06/2005 13:05,,61.955,31.4017736,36.18424789,40.77201584,46.71055898,65.86631557
,,1/06/2005 13:10,,59.902,30.44407593,35.05510334,39.47840444,45.2040568,63.67309885
,,1/06/2005 13:15,,61.597,31.23477128,35.98734884,40.54643723,46.4478567,65.48386472
,,1/06/2005 13:20,,60.878,30.89936717,35.59190075,40.0933897,45.92025073,64.71575814
,,1/06/2005 13:25,,60.878,30.89936717,35.59190075,40.0933897,45.92025073,64.71575814
,,1/06/2005 13:30,,60.024,30.50098733,35.12220301,39.5552776,45.29358104,63.80343126
,,1/06/2005 13:35,,59.538,30.27427468,34.85490431,39.24904519,44.93695169,63.28423821
,,1/06/2005 13:40,,58.57,29.82271533,34.32250688,38.6391008,44.22662821,62.25012532
,,1/06/2005 13:45,,60.511,30.72816647,35.39005172,39.86214012,45.6509442,64.32369261
,,1/06/2005 13:50,,60.024,30.50098733,35.12220301,39.5552776,45.29358104,63.80343126
,,1/06/2005 13:55,,59.053,30.04802852,34.58815559,38.94344289,44.58105615,62.76611347
,,1/06/2005 14:00,,58.69,29.87869377,34.38850656,38.71471374,44.31468484,62.37832113
,,1/06/2005 14:05,,59.538,30.27427468,34.85490431,39.24904519,44.93695169,63.28423821
,,1/06/2005 14:10,,57.727,29.42946685,33.85885912,38.10791989,43.60803039,61.34954972
,,1/06/2005 14:15,,58.811,29.93513868,34.45505624,38.79095679,44.40347528,62.50758524
,,1/06/2005 14:20,,57.848,29.48591177,33.92540879,38.18416294,43.69682082,61.47881384
,,1/06/2005 14:25,,57.727,29.42946685,33.85885912,38.10791989,43.60803039,61.34954972
,,1/06/2005 14:30,,56.294,28.76099108,33.07071292,37.20497535,42.55648747,59.81867805
,,1/06/2005 14:35,,59.053,30.04802852,34.58815559,38.94344289,44.58105615,62.76611347
,,1/06/2005 14:40,,56.651,28.92752691,33.26706197,37.42992385,42.81845594,60.20006059
,,1/06/2005 14:45,,57.248,29.20601961,33.59541039,37.80609823,43.25653767,60.83783477
,,1/06/2005 14:50,,56.651,28.92752691,33.26706197,37.42992385,42.81845594,60.20006059
,,1/06/2005 14:55,,57.727,29.42946685,33.85885912,38.10791989,43.60803039,61.34954972
,,1/06/2005 15:00,,58.088,29.59786863,34.05740816,38.33538882,43.87293408,61.73520546
,,1/06/2005 15:05,,57.248,29.20601961,33.59541039,37.80609823,43.25653767,60.83783477
,,1/06/2005 15:10,,57.368,29.26199804,33.66141007,37.88171117,43.3445943,60.96603058
,,1/06/2005 15:15,,56.77,28.98303886,33.33251166,37.50490669,42.90577876,60.32718811
,,1/06/2005 15:20,,57.128,29.15004118,33.52941071,37.73048529,43.16848104,60.70963895
,,1/06/2005 15:25,,57.488,29.31797647,33.72740975,37.95732412,43.43265093,61.09422639
,,1/06/2005 15:30,,57.368,29.26199804,33.66141007,37.88171117,43.3445943,60.96603058
,,1/06/2005 15:35,,56.77,28.98303886,33.33251166,37.50490669,42.90577876,60.32718811
,,1/06/2005 15:40,,55.7,28.48389784,32.7440145,36.8306913,42.12060715,59.18410877
,,1/06/2005 15:45,,56.175,28.70547913,33.00526324,37.12999252,42.46916464,59.69155053
,,1/06/2005 15:50,,57.608,29.37395491,33.79340943,38.03293706,43.52070756,61.22242221
,,1/06/2005 15:55,,55.7,28.48389784,32.7440145,36.8306913,42.12060715,59.18410877
,,1/06/2005 16:00,,54.519,27.93297677,32.09446764,36.08653394,41.25398315,57.9224483
,,1/06/2005 16:05,,56.175,28.70547913,33.00526324,37.12999252,42.46916464,59.69155053
,,1/06/2005 16:10,,55.937,28.59445524,32.87436387,36.98002685,42.29451899,59.4372955
,,1/06/2005 16:15,,55.581,28.4283859,32.67856482,36.75570846,42.03328432,59.05698125
,,1/06/2005 16:20,,54.519,27.93297677,32.09446764,36.08653394,41.25398315,57.9224483
,,1/06/2005 16:25,,54.519,27.93297677,32.09446764,36.08653394,41.25398315,57.9224483
,,1/06/2005 16:30,,54.872,28.09764666,32.2886167,36.308962,41.5130164,58.29955765
,,1/06/2005 16:35,,54.637,27.98802223,32.15936732,36.16088666,41.34057217,58.04850752
,,1/06/2005 16:40,,54.519,27.93297677,32.09446764,36.08653394,41.25398315,57.9224483
,,1/06/2005 16:45,,53.932,27.65914895,31.7716192,35.71666063,40.82323947,57.29535711
,,1/06/2005 16:50,,53.697,27.54952452,31.64236982,35.56858529,40.65079523,57.04430698
,,1/06/2005 16:55,,54.754,28.0426012,32.22371701,36.23460928,41.42642738,58.17349844
,,1/06/2005 17:00,,54.401,27.87793132,32.02956795,36.01218121,41.16739413,57.79638908
,,1/06/2005 17:05,,53.23,27.33167512,31.38552106,35.27432493,40.30810818,56.5454116
,,1/06/2005 17:10,,53.23,27.33167512,31.38552106,35.27432493,40.30810818,56.5454116
,,1/06/2005 17:15,,52.764,27.11429221,31.1292223,34.98069467,39.96615494,56.04758452
,,1/06/2005 17:20,,52.88,27.16840469,31.19302199,35.05378718,40.05127635,56.17150714
,,1/06/2005 17:25,,51.836,26.68139234,30.61882476,34.3959546,39.28518367,55.05620356
,,1/06/2005 17:30,,52.764,27.11429221,31.1292223,34.98069467,39.96615494,56.04758452
,,1/06/2005 17:35,,52.299,26.89737579,30.87347353,34.68769453,39.6249355,55.55082574
,,1/06/2005 17:40,,52.299,26.89737579,30.87347353,34.68769453,39.6249355,55.55082574
,,1/06/2005 17:45,,50.569,26.09035339,29.92197813,33.59760796,38.35545242,53.70266943
,,1/06/2005 17:50,,51.72,26.62727985,30.55502507,34.32286209,39.20006226,54.93228094
,,1/06/2005 17:55,,51.836,26.68139234,30.61882476,34.3959546,39.28518367,55.05620356
,,1/06/2005 18:00,,50.111,25.87670238,29.67007935,33.30901857,38.01936961,53.21338874
,,1/06/2005 18:05,,49.997,25.82352287,29.60737965,33.23718628,37.93571581,53.09160271
,,1/06/2005 18:10,,51.72,26.62727985,30.55502507,34.32286209,39.20006226,54.93228094
,,1/06/2005 18:15,,50.799,26.19764539,30.04847752,33.74253277,38.52422762,53.94837807
,,1/06/2005 18:20,,49.199,25.4512663,29.16848177,32.73436022,37.35013923,52.23910055
,,1/06/2005 18:25,,49.086,25.39855328,29.10633207,32.66315803,37.26721923,52.11838283
,,1/06/2005 18:30,,49.655,25.66398434,29.41928056,33.0216894,37.68475442,52.72624465
,,1/06/2005 18:35,,49.655,25.66398434,29.41928056,33.0216894,37.68475442,52.72624465
,,1/06/2005 18:40,,48.972,25.34537376,29.04363237,32.59132574,37.18356544,51.9965968
,,1/06/2005 18:45,,48.406,25.08134216,28.73233387,32.2346847,36.76823166,51.39193988
,,1/06/2005 18:50,,47.617,24.71328397,28.29838597,31.73752962,36.18925932,50.54905241
,,1/06/2005 18:55,,48.859,25.29266074,28.98148267,32.52012356,37.10064544,51.87587908
,,1/06/2005 19:00,,48.632,25.18676821,28.85663327,32.37708908,36.93407165,51.63337533
,,1/06/2005 19:05,,47.955,24.87095656,28.48428507,31.95050607,36.4372855,50.91013728
,,1/06/2005 19:10,,48.068,24.92366958,28.54643477,32.02170825,36.52020549,51.03085501
,,1/06/2005 19:15,,46.386,24.13903856,27.62133924,30.96186686,35.28594506,49.23397702
,,1/06/2005 19:20,,47.617,24.71328397,28.29838597,31.73752962,36.18925932,50.54905241
,,1/06/2005 19:25,,47.28,24.55607788,28.11303687,31.52518327,35.94196695,50.18903583
,,1/06/2005 19:30,,47.955,24.87095656,28.48428507,31.95050607,36.4372855,50.91013728
,,1/06/2005 19:35,,47.168,24.50383134,28.05143716,31.4546112,35.85978077,50.0693864
,,1/06/2005 19:40,,47.617,24.71328397,28.29838597,31.73752962,36.18925932,50.54905241
,,1/06/2005 19:45,,47.955,24.87095656,28.48428507,31.95050607,36.4372855,50.91013728
,,1/06/2005 19:50,,47.056,24.4515848,27.98983746,31.38403912,35.77759458,49.94973698
,,1/06/2005 19:55,,45.719,23.82789178,27.25449101,30.54158493,34.79649696,48.52142195
,,1/06/2005 20:00,,46.498,24.1912851,27.68293894,31.03243894,35.36813125,49.35362644
,,1/06/2005 20:05,,45.83,23.87967183,27.31554072,30.6115269,34.87794934,48.64000308
,,1/06/2005 20:10,,44.835,23.41551733,26.76829336,29.9845696,34.14781312,47.57704612
,,1/06/2005 20:15,,45.941,23.93145188,27.37659042,30.68146887,34.95940173,48.75858421
,,1/06/2005 20:20,,45.941,23.93145188,27.37659042,30.68146887,34.95940173,48.75858421
,,1/06/2005 20:25,,45.055,23.51814445,26.88929278,30.12319333,34.30925028,47.81207178
,,1/06/2005 20:30,,44.614,23.31242372,26.64674395,29.84531577,33.98564216,47.34095216
,,1/06/2005 20:35,,44.945,23.46683089,26.82879307,30.05388147,34.2285317,47.69455895
,,1/06/2005 20:40,,45.166,23.5699245,26.95034248,30.1931353,34.39070266,47.93065291
,,1/06/2005 20:45,,45.055,23.51814445,26.88929278,30.12319333,34.30925028,47.81207178
,,1/06/2005 20:50,,44.835,23.41551733,26.76829336,29.9845696,34.14781312,47.57704612
,,1/06/2005 20:55,,43.737,22.90331468,26.16439628,29.29271119,33.34209496,46.40405443
,,1/06/2005 21:00,,43.083,22.59823222,25.80469801,28.88062067,32.86218633,45.70538724
,,1/06/2005 21:05,,43.409,22.75030696,25.98399715,29.08603582,33.10140684,46.05365253
,,1/06/2005 21:10,,43.083,22.59823222,25.80469801,28.88062067,32.86218633,45.70538724
,,1/06/2005 21:15,,43.628,22.8524676,26.10444657,29.22402944,33.26211019,46.28760989
